flight_id,date,airline,origin,destination,dep_delay,arr_delay,distance,day_of_week,month,hour,cancelled,diverted,weather_delay,carrier_delay,nas_delay,late_aircraft_delay,is_delayed
28344,2022-01-06,American,BNA,SFO,0.5,9.3,2136,4,1,6,0,0,0.2,0.1,0.1,0.1,0.0
28675,2022-01-06,American,BWI,ORD,-4.4,-1.0,622,4,1,3,0,0,0.0,0.0,0.0,0.0,0.0
28843,2022-01-06,United,EWR,SEA,23.0,11.9,1495,4,1,6,0,0,6.9,5.8,4.6,5.7,0.0
30670,2022-01-06,Delta,DCA,LAX,-6.3,-22.6,2596,4,1,1,0,0,0.0,0.0,0.0,0.0,0.0
30802,2022-01-06,United,IAH,CLT,94.8,85.0,321,4,1,22,0,0,28.4,23.7,19.0,23.7,1.0
31924,2022-01-06,United,DTW,MSP,34.7,54.0,1326,4,1,14,0,0,10.4,8.7,6.9,8.7,1.0
31944,2022-01-06,Southwest,EWR,SEA,0.1,8.0,1495,4,1,4,0,0,0.0,0.0,0.0,0.0,0.0
32469,2022-01-06,Delta,DFW,MSP,7.6,2.6,373,4,1,0,0,0,2.3,1.9,1.5,1.9,0.0
32582,2022-01-06,Southwest,BNA,HNL,17.5,12.3,1686,4,1,14,0,0,5.2,4.4,3.5,4.4,0.0
32630,2022-01-06,American,SEA,MIA,20.6,26.0,956,4,1,9,0,0,6.2,5.2,4.1,5.1,1.0
33954,2022-01-06,United,ORD,TPA,-6.4,4.2,2634,4,1,7,0,0,0.0,0.0,0.0,0.0,0.0
34202,2022-01-06,United,SEA,DCA,16.0,38.1,2008,4,1,20,0,0,4.8,4.0,3.2,4.0,1.0
34405,2022-01-06,United,DCA,SEA,-1.9,-3.5,881,4,1,11,0,0,0.0,0.0,0.0,0.0,0.0
34454,2022-01-06,Southwest,DFW,DTW,-4.2,-2.7,2209,4,1,6,0,0,0.0,0.0,0.0,0.0,0.0
35591,2022-01-06,JetBlue,DTW,TPA,7.1,7.8,1723,4,1,10,0,0,2.1,1.8,1.4,1.8,0.0
35594,2022-01-06,Southwest,AUS,DTW,-17.1,-6.8,2612,4,1,14,0,0,0.0,0.0,0.0,0.0,0.0
37130,2022-01-06,American,STL,DFW,27.9,4.8,2517,4,1,18,0,0,8.4,7.0,5.6,7.0,0.0
39853,2022-01-06,Delta,TPA,AUS,-5.7,2.3,2586,4,1,17,0,0,0.0,0.0,0.0,0.0,0.0
39978,2022-01-06,American,PDX,LAX,21.2,32.9,993,4,1,15,0,0,6.4,5.3,4.2,5.3,1.0
40647,2022-01-06,Frontier,TPA,LAX,-1.0,-0.1,1626,4,1,13,0,0,0.0,0.0,0.0,0.0,0.0
42550,2022-01-06,Delta,DTW,SLC,46.6,65.5,1752,4,1,4,0,0,14.0,11.6,9.3,11.6,1.0
43510,2022-01-06,American,DFW,DCA,-10.3,-14.1,1676,4,1,15,0,0,0.0,0.0,0.0,0.0,0.0
43608,2022-01-06,Spirit,EWR,HNL,11.0,12.6,2447,4,1,11,0,0,3.3,4.4,2.2,1.1,0.0
43640,2022-01-06,Hawaiian,PDX,SEA,14.0,-5.1,204,4,1,7,0,0,4.2,3.5,2.8,3.5,0.0
43982,2022-01-06,American,SLC,SEA,31.6,44.0,2393,4,1,18,0,0,9.5,7.9,6.3,7.9,1.0
45336,2022-01-06,Hawaiian,PDX,MIA,-4.9,-8.8,618,4,1,15,0,0,0.0,0.0,0.0,0.0,0.0
47241,2022-01-06,Southwest,LAX,DEN,1.4,-4.7,1693,4,1,6,0,0,0.4,0.4,0.3,0.3,0.0
48889,2022-01-06,American,SLC,BWI,8.9,5.5,534,4,1,20,0,0,2.7,2.2,1.8,2.2,0.0
48914,2022-01-06,United,STL,DEN,32.2,38.4,586,4,1,14,0,0,9.7,8.0,6.4,8.0,1.0
49092,2022-01-06,Southwest,STL,LAS,8.0,5.6,2238,4,1,5,0,0,2.4,2.0,1.6,2.0,0.0
953,2022-01-07,Delta,FLL,TPA,5.7,19.2,2067,5,1,9,0,0,1.7,1.4,1.1,1.4,1.0
1223,2022-01-07,Frontier,BOS,BNA,47.9,56.8,1392,5,1,12,0,0,14.4,18.2,9.6,5.7,1.0
1387,2022-01-07,JetBlue,SLC,IAH,24.2,25.3,1945,5,1,16,0,0,7.3,6.0,4.8,6.0,1.0
2543,2022-01-07,United,IAH,MCO,34.1,42.0,2376,5,1,10,0,0,10.2,8.5,6.8,8.5,1.0
4488,2022-01-07,Frontier,JFK,SEA,,,1070,5,1,9,1,0,0.0,0.0,0.0,0.0,
6048,2022-01-07,Delta,BNA,MDW,17.2,7.6,332,5,1,3,0,0,5.2,4.3,3.4,4.3,0.0
7817,2022-01-07,Southwest,IAH,SEA,15.2,11.6,1535,5,1,13,0,0,4.6,3.8,3.0,3.8,0.0
8114,2022-01-07,Delta,EWR,LAX,25.8,39.8,277,5,1,6,0,0,7.7,6.4,5.2,6.4,1.0
9382,2022-01-07,JetBlue,PHX,BOS,-5.3,-16.5,1786,5,1,12,0,0,0.0,0.0,0.0,0.0,0.0
12696,2022-01-07,Delta,IAH,BOS,18.6,24.3,659,5,1,9,0,0,5.6,4.6,3.7,4.6,1.0
12932,2022-01-07,United,FLL,STL,27.0,28.5,1966,5,1,18,0,0,8.1,6.8,5.4,6.7,1.0
13966,2022-01-07,Frontier,JFK,AUS,-2.9,6.5,953,5,1,9,0,0,0.0,0.0,0.0,0.0,0.0
15120,2022-01-07,JetBlue,FLL,STL,40.6,33.5,1966,5,1,4,0,0,12.2,10.2,8.1,10.1,1.0
15516,2022-01-07,Spirit,IAH,PDX,20.2,35.5,871,5,1,12,0,0,6.1,8.1,4.0,2.0,1.0
16941,2022-01-07,Delta,SAN,BWI,17.3,24.3,841,5,1,4,0,0,5.2,4.3,3.5,4.3,1.0
18337,2022-01-07,Southwest,SLC,LAX,0.5,0.7,522,5,1,8,0,0,0.2,0.1,0.1,0.1,0.0
18928,2022-01-07,Delta,DCA,PHX,3.5,-2.9,1793,5,1,8,0,0,1.0,0.9,0.7,0.9,0.0
19367,2022-01-07,Alaska,DEN,DTW,8.9,27.0,2364,5,1,10,0,0,2.7,2.2,1.8,2.2,1.0
21760,2022-01-07,Allegiant,IAH,STL,,,305,5,1,7,1,0,0.0,0.0,0.0,0.0,
22680,2022-01-07,United,MDW,MIA,-20.9,-23.1,1576,5,1,8,0,0,0.0,0.0,0.0,0.0,0.0
24495,2022-01-07,Delta,FLL,ORD,6.0,4.8,817,5,1,9,0,0,1.8,1.5,1.2,1.5,0.0
25090,2022-01-07,American,ATL,DEN,17.3,19.6,2463,5,1,9,0,0,5.2,4.3,3.5,4.3,1.0
25762,2022-01-07,Delta,SAN,DFW,5.0,6.5,760,5,1,11,0,0,1.5,1.2,1.0,1.2,0.0
25971,2022-01-07,United,LAS,DFW,18.9,13.5,2285,5,1,19,0,0,5.7,4.7,3.8,4.7,0.0
27266,2022-01-07,Allegiant,DCA,EWR,-10.0,-25.0,2577,5,1,14,0,0,0.0,0.0,0.0,0.0,0.0
27695,2022-01-07,Southwest,PHX,SLC,3.5,-0.1,357,5,1,8,0,0,1.0,0.9,0.7,0.9,0.0
28625,2022-01-07,Allegiant,PDX,DFW,33.5,40.9,917,5,1,6,0,0,10.0,11.7,6.7,5.0,1.0
29955,2022-01-07,American,MDW,BNA,40.0,53.9,1438,5,1,7,0,0,12.0,10.0,8.0,10.0,1.0
30571,2022-01-07,United,HNL,BOS,39.3,17.6,1523,5,1,16,0,0,11.8,9.8,7.9,9.8,1.0
32297,2022-01-07,JetBlue,HNL,MDW,-9.5,-3.5,1797,5,1,14,0,0,0.0,0.0,0.0,0.0,0.0
33731,2022-01-07,Alaska,MIA,LAS,-15.8,-15.3,2022,5,1,6,0,0,0.0,0.0,0.0,0.0,0.0
33981,2022-01-07,American,BNA,FLL,-6.6,4.6,2324,5,1,10,0,0,0.0,0.0,0.0,0.0,0.0
37491,2022-01-07,Delta,LAS,FLL,1.2,-4.5,270,5,1,3,0,0,0.4,0.3,0.2,0.3,0.0
37984,2022-01-07,American,DFW,SLC,14.5,24.9,2509,5,1,11,0,0,4.4,3.6,2.9,3.6,1.0
39049,2022-01-07,Southwest,DEN,JFK,3.7,2.4,622,5,1,13,0,0,1.1,0.9,0.7,0.9,0.0
39395,2022-01-07,Alaska,MSP,EWR,-0.7,10.0,1936,5,1,10,0,0,0.0,0.0,0.0,0.0,0.0
41769,2022-01-07,JetBlue,PDX,FLL,-5.8,2.1,657,5,1,5,0,0,0.0,0.0,0.0,0.0,0.0
41825,2022-01-07,Southwest,HNL,ORD,-6.1,-3.8,1680,5,1,6,0,0,0.0,0.0,0.0,0.0,0.0
43756,2022-01-07,United,MCO,PHX,64.1,58.3,2140,5,1,15,0,0,19.2,16.0,12.8,16.0,1.0
46206,2022-01-07,American,JFK,EWR,10.0,-4.1,2302,5,1,13,0,0,3.0,2.5,2.0,2.5,0.0
46965,2022-01-07,Hawaiian,DFW,TPA,8.0,29.3,2061,5,1,12,0,0,2.4,2.0,1.6,2.0,1.0
47267,2022-01-07,Delta,LAS,FLL,27.8,45.9,270,5,1,5,0,0,8.3,7.0,5.6,6.9,1.0
49273,2022-01-07,Delta,BNA,MSP,-5.5,2.8,645,5,1,12,0,0,0.0,0.0,0.0,0.0,0.0
654,2022-01-08,Spirit,MSP,SLC,20.7,29.9,1114,6,1,11,0,0,6.2,8.3,4.1,2.1,1.0
2238,2022-01-08,United,BWI,DCA,-2.9,-1.5,2519,6,1,17,0,0,0.0,0.0,0.0,0.0,0.0
2957,2022-01-08,Delta,SFO,SEA,19.8,25.4,2595,6,1,8,0,0,5.9,5.0,4.0,4.9,1.0
4043,2022-01-08,Southwest,DCA,PHX,-10.2,-14.5,1793,6,1,8,0,0,0.0,0.0,0.0,0.0,0.0
4431,2022-01-08,Southwest,BNA,MSP,-19.0,-12.5,645,6,1,13,0,0,0.0,0.0,0.0,0.0,0.0
8462,2022-01-08,Delta,DTW,SAN,-6.8,10.5,1999,6,1,18,0,0,0.0,0.0,0.0,0.0,0.0
8950,2022-01-08,Delta,ORD,IAH,-7.2,5.9,1362,6,1,7,0,0,0.0,0.0,0.0,0.0,0.0
10217,2022-01-08,Delta,MIA,IAH,11.4,12.4,995,6,1,10,0,0,3.4,2.8,2.3,2.8,0.0
10648,2022-01-08,JetBlue,ATL,BOS,41.1,24.3,213,6,1,18,0,0,12.3,10.3,8.2,10.3,1.0
10665,2022-01-08,American,JFK,LAS,,,1802,6,1,17,1,0,0.0,0.0,0.0,0.0,
11635,2022-01-08,Delta,DTW,HNL,-1.3,4.4,1592,6,1,4,0,0,0.0,0.0,0.0,0.0,0.0
11736,2022-01-08,United,DCA,EWR,-11.5,-5.8,2577,6,1,17,0,0,0.0,0.0,0.0,0.0,0.0
14149,2022-01-08,Southwest,SLC,MIA,11.0,-1.0,967,6,1,17,0,0,3.3,2.8,2.2,2.7,0.0
15367,2022-01-08,American,MIA,JFK,0.8,11.9,776,6,1,8,0,0,0.2,0.2,0.2,0.2,0.0
16151,2022-01-08,Southwest,DEN,HNL,3.2,5.3,1739,6,1,10,0,0,1.0,0.8,0.6,0.8,0.0
18352,2022-01-08,United,ORD,BNA,12.7,2.7,1928,6,1,15,0,1,3.8,3.2,2.5,3.2,0.0
19717,2022-01-08,United,SLC,TPA,-7.1,-8.1,2213,6,1,19,0,0,0.0,0.0,0.0,0.0,0.0
19939,2022-01-08,Delta,HNL,SEA,10.6,0.3,2237,6,1,19,0,0,3.2,2.6,2.1,2.6,0.0
20893,2022-01-08,American,JFK,PHX,8.6,13.2,1629,6,1,16,0,0,2.6,2.2,1.7,2.1,0.0
22599,2022-01-08,American,SEA,IAH,6.0,1.9,397,6,1,16,0,0,1.8,1.5,1.2,1.5,0.0
23459,2022-01-08,Frontier,MCO,SFO,-15.0,-8.6,1558,6,1,9,0,0,0.0,0.0,0.0,0.0,0.0
24646,2022-01-08,Alaska,DFW,SEA,2.4,27.6,250,6,1,11,0,0,0.7,0.6,0.5,0.6,1.0
25234,2022-01-08,United,SLC,DCA,48.5,46.9,373,6,1,16,0,0,14.6,12.1,9.7,12.1,1.0
25565,2022-01-08,American,SFO,CLT,10.3,15.4,630,6,1,3,0,0,3.1,2.6,2.1,2.6,1.0
27260,2022-01-08,Southwest,TPA,DEN,28.9,10.4,435,6,1,6,0,0,8.7,7.2,5.8,7.2,0.0
27881,2022-01-08,Delta,DTW,DCA,-3.6,-25.9,1363,6,1,8,0,0,0.0,0.0,0.0,0.0,0.0
32935,2022-01-08,Delta,HNL,SEA,-11.1,-20.6,2237,6,1,3,0,0,0.0,0.0,0.0,0.0,0.0
33067,2022-01-08,Alaska,BNA,STL,-5.5,-12.4,1877,6,1,11,0,0,0.0,0.0,0.0,0.0,0.0
36005,2022-01-08,Delta,DTW,BOS,0.9,-5.2,952,6,1,14,0,0,0.3,0.2,0.2,0.2,0.0
36575,2022-01-08,American,JFK,BNA,-2.6,-4.5,734,6,1,17,0,0,0.0,0.0,0.0,0.0,0.0
37357,2022-01-08,Delta,IAH,MDW,-16.4,-1.4,836,6,1,18,0,0,0.0,0.0,0.0,0.0,0.0
37735,2022-01-08,American,IAH,LAX,32.7,34.0,2395,6,1,15,0,0,9.8,8.2,6.5,8.2,1.0
38052,2022-01-08,Alaska,LAS,MDW,-2.1,-19.0,1172,6,1,5,0,0,0.0,0.0,0.0,0.0,0.0
38922,2022-01-08,Alaska,BWI,HNL,-3.4,13.2,883,6,1,6,0,0,0.0,0.0,0.0,0.0,0.0
38995,2022-01-08,United,FLL,DEN,17.2,16.7,1711,6,1,21,0,0,5.2,4.3,3.4,4.3,1.0
40501,2022-01-08,Allegiant,LAX,SFO,28.2,31.4,1124,6,1,6,0,0,8.5,9.9,5.6,4.2,1.0
41079,2022-01-08,United,SFO,SEA,3.5,-8.3,2595,6,1,15,0,0,1.0,0.9,0.7,0.9,0.0
43220,2022-01-08,Allegiant,CLT,DFW,21.2,35.0,1001,6,1,14,0,0,6.4,7.4,4.2,3.2,1.0
45363,2022-01-08,American,EWR,SFO,3.9,1.6,723,6,1,11,0,0,1.2,1.0,0.8,1.0,0.0
46903,2022-01-08,Southwest,SFO,HNL,9.4,10.5,2435,6,1,12,0,0,2.8,2.4,1.9,2.3,0.0
48828,2022-01-08,American,MIA,FLL,8.9,-14.6,997,6,1,9,0,0,2.7,2.2,1.8,2.2,0.0
49475,2022-01-08,Southwest,LAS,ATL,1.9,0.3,466,6,1,20,0,0,0.6,0.5,0.4,0.5,0.0
194,2022-01-09,American,HNL,LAS,-6.8,4.0,927,7,1,14,0,0,0.0,0.0,0.0,0.0,0.0
1379,2022-01-09,United,DEN,LAX,-3.4,15.4,2088,7,1,6,0,0,0.0,0.0,0.0,0.0,1.0
4630,2022-01-09,Alaska,MDW,JFK,7.5,20.6,1333,7,1,6,0,0,2.2,1.9,1.5,1.9,1.0
6107,2022-01-09,JetBlue,ORD,LAX,17.0,13.4,1385,7,1,16,0,0,5.1,4.2,3.4,4.2,0.0
7438,2022-01-09,Southwest,PDX,MSP,2.4,0.3,2076,7,1,7,0,0,0.7,0.6,0.5,0.6,0.0
8039,2022-01-09,Allegiant,PDX,MDW,8.9,19.2,2344,7,1,22,0,0,2.7,3.1,1.8,1.3,1.0
10363,2022-01-09,United,ORD,SFO,,,846,7,1,11,1,0,0.0,0.0,0.0,0.0,
10940,2022-01-09,American,STL,MCO,5.1,13.0,2356,7,1,19,0,0,1.5,1.3,1.0,1.3,0.0
11156,2022-01-09,Southwest,SFO,BNA,4.4,6.2,1237,7,1,21,0,0,1.3,1.1,0.9,1.1,0.0
11309,2022-01-09,United,SAN,DTW,6.6,-0.3,397,7,1,15,0,0,2.0,1.6,1.3,1.6,0.0
12383,2022-01-09,Frontier,BOS,SFO,14.2,-9.4,1080,7,1,19,0,0,4.3,5.4,2.8,1.7,0.0
13352,2022-01-09,American,FLL,MCO,5.6,26.5,895,7,1,9,0,0,1.7,1.4,1.1,1.4,1.0
14655,2022-01-09,Alaska,EWR,ATL,-2.1,9.0,1863,7,1,3,0,0,0.0,0.0,0.0,0.0,0.0
16305,2022-01-09,Delta,EWR,ORD,2.5,2.7,1021,7,1,12,0,0,0.8,0.6,0.5,0.6,0.0
16624,2022-01-09,American,PDX,DFW,-6.2,-4.3,917,7,1,19,0,0,0.0,0.0,0.0,0.0,0.0
16691,2022-01-09,Delta,ATL,SLC,-4.6,-15.4,1684,7,1,8,0,0,0.0,0.0,0.0,0.0,0.0
17404,2022-01-09,Hawaiian,DEN,MIA,3.8,3.9,2310,7,1,11,0,0,1.1,1.0,0.8,0.9,0.0
20019,2022-01-09,United,SAN,CLT,-7.9,-9.2,1182,7,1,5,0,0,0.0,0.0,0.0,0.0,0.0
20556,2022-01-09,United,DTW,BOS,10.5,16.7,952,7,1,19,0,0,3.2,2.6,2.1,2.6,1.0
21796,2022-01-09,Delta,SEA,SAN,10.5,32.7,336,7,1,6,0,0,3.2,2.6,2.1,2.6,1.0
23051,2022-01-09,JetBlue,MIA,SFO,-2.5,-7.0,2175,7,1,8,0,0,0.0,0.0,0.0,0.0,0.0
23794,2022-01-09,Southwest,DCA,ATL,11.1,4.5,2586,7,1,15,0,0,3.3,2.8,2.2,2.8,0.0
24682,2022-01-09,Southwest,ORD,MCO,26.2,31.7,544,7,1,17,0,0,7.9,6.6,5.2,6.5,1.0
25531,2022-01-09,Spirit,CLT,PDX,-4.8,0.9,1963,7,1,12,0,0,0.0,0.0,0.0,0.0,0.0
29935,2022-01-09,Southwest,IAH,EWR,20.4,9.6,2652,7,1,7,0,0,6.1,5.1,4.1,5.1,0.0
31843,2022-01-09,Southwest,PHX,JFK,0.1,15.1,627,7,1,6,0,0,0.0,0.0,0.0,0.0,1.0
32968,2022-01-09,JetBlue,JFK,STL,-1.8,-3.5,2371,7,1,19,0,0,0.0,0.0,0.0,0.0,0.0
33645,2022-01-09,American,SLC,LAX,9.9,19.4,522,7,1,19,0,0,3.0,2.5,2.0,2.5,1.0
35929,2022-01-09,JetBlue,CLT,PDX,-2.8,-5.1,1963,7,1,15,0,0,0.0,0.0,0.0,0.0,0.0
36194,2022-01-09,JetBlue,SLC,BOS,20.1,22.4,1933,7,1,16,0,0,6.0,5.0,4.0,5.0,1.0
37502,2022-01-09,Frontier,SLC,SFO,2.7,3.7,1580,7,1,16,0,0,0.8,1.0,0.5,0.3,0.0
38264,2022-01-09,United,TPA,CLT,11.0,21.7,889,7,1,5,0,0,3.3,2.8,2.2,2.7,1.0
39099,2022-01-09,American,LAX,BOS,4.6,-0.6,991,7,1,16,0,0,1.4,1.2,0.9,1.1,0.0
41999,2022-01-09,Southwest,MIA,HNL,16.2,13.2,471,7,1,5,0,0,4.9,4.0,3.2,4.0,0.0
43181,2022-01-09,United,AUS,DTW,-4.0,2.4,2612,7,1,7,0,0,0.0,0.0,0.0,0.0,0.0
44107,2022-01-09,Southwest,IAH,BOS,-9.1,-26.5,659,7,1,8,0,0,0.0,0.0,0.0,0.0,0.0
44565,2022-01-09,Delta,BOS,JFK,22.9,15.2,1713,7,1,10,0,0,6.9,5.7,4.6,5.7,1.0
44591,2022-01-09,United,AUS,DTW,52.2,58.2,2612,7,1,4,0,0,15.7,13.0,10.4,13.0,1.0
45067,2022-01-09,Alaska,PHX,SAN,-9.7,-12.6,2334,7,1,21,0,0,0.0,0.0,0.0,0.0,0.0
45244,2022-01-09,Southwest,SLC,DFW,5.8,11.6,1931,7,1,14,0,0,1.7,1.4,1.2,1.4,0.0
45427,2022-01-09,Southwest,SAN,ORD,26.5,14.4,263,7,1,13,0,0,8.0,6.6,5.3,6.6,0.0
46123,2022-01-09,JetBlue,DEN,JFK,4.3,24.5,622,7,1,11,0,0,1.3,1.1,0.9,1.1,1.0
47379,2022-01-09,United,MCO,FLL,11.5,19.8,911,7,1,14,0,0,3.4,2.9,2.3,2.9,1.0
48671,2022-01-09,Delta,LAS,PHX,5.2,-3.7,764,7,1,15,0,0,1.6,1.3,1.0,1.3,0.0
527,2022-01-10,United,DTW,ATL,5.4,3.7,2691,1,1,11,0,0,1.6,1.4,1.1,1.3,0.0
750,2022-01-10,American,CLT,SFO,64.0,54.7,830,1,1,1,0,0,19.2,16.0,12.8,16.0,1.0
1643,2022-01-10,American,CLT,BWI,4.4,3.0,1044,1,1,12,0,0,1.3,1.1,0.9,1.1,0.0
2981,2022-01-10,Allegiant,AUS,SEA,28.0,29.2,2014,1,1,22,0,0,8.4,9.8,5.6,4.2,1.0
3092,2022-01-10,United,MSP,DEN,9.4,19.5,1071,1,1,14,0,0,2.8,2.4,1.9,2.3,1.0
5925,2022-01-10,American,SFO,FLL,20.3,-3.0,1909,1,1,5,0,0,6.1,5.1,4.1,5.1,0.0
7413,2022-01-10,American,STL,CLT,38.3,53.4,1424,1,1,7,0,0,11.5,9.6,7.7,9.6,1.0
8681,2022-01-10,Delta,FLL,SAN,21.2,24.5,1648,1,1,8,0,0,6.4,5.3,4.2,5.3,1.0
10312,2022-01-10,United,SEA,DFW,-17.2,-2.3,627,1,1,7,0,0,0.0,0.0,0.0,0.0,0.0
11783,2022-01-10,Southwest,SLC,STL,9.2,6.8,1649,1,1,18,0,0,2.8,2.3,1.8,2.3,0.0
12083,2022-01-10,Southwest,SLC,DTW,12.9,20.2,1999,1,1,13,0,0,3.9,3.2,2.6,3.2,1.0
12937,2022-01-10,Delta,FLL,PDX,-2.7,0.6,1303,1,1,7,0,0,0.0,0.0,0.0,0.0,0.0
14845,2022-01-10,Southwest,PHX,DFW,9.8,12.3,943,1,1,15,0,0,2.9,2.4,2.0,2.4,0.0
15938,2022-01-10,United,SFO,ATL,8.1,34.3,323,1,1,21,0,0,2.4,2.0,1.6,2.0,1.0
17956,2022-01-10,United,AUS,PDX,,,2463,1,1,7,1,0,0.0,0.0,0.0,0.0,
18173,2022-01-10,Alaska,TPA,LAX,31.7,25.0,1626,1,1,18,0,0,9.5,7.9,6.3,7.9,1.0
18379,2022-01-10,Delta,BWI,TPA,,,2086,1,1,9,1,0,0.0,0.0,0.0,0.0,
19114,2022-01-10,Southwest,FLL,DTW,7.9,9.3,360,1,1,5,0,0,2.4,2.0,1.6,2.0,0.0
20544,2022-01-10,American,BNA,TPA,42.1,34.0,2563,1,1,16,0,0,12.6,10.5,8.4,10.5,1.0
20801,2022-01-10,Alaska,DTW,BOS,1.0,14.5,952,1,1,16,0,0,0.3,0.2,0.2,0.2,0.0
21252,2022-01-10,Spirit,DFW,MIA,15.1,6.2,2698,1,1,17,0,0,4.5,6.0,3.0,1.5,0.0
21776,2022-01-10,American,ORD,BWI,-5.4,-1.3,1140,1,1,3,0,0,0.0,0.0,0.0,0.0,0.0
21837,2022-01-10,Frontier,BNA,CLT,15.9,13.0,448,1,1,7,0,0,4.8,6.0,3.2,1.9,0.0
24163,2022-01-10,American,SEA,BNA,-6.1,15.4,861,1,1,15,0,0,0.0,0.0,0.0,0.0,1.0
25941,2022-01-10,United,TPA,DFW,12.3,28.1,1955,1,1,7,0,0,3.7,3.1,2.5,3.1,1.0
28219,2022-01-10,Southwest,TPA,DEN,-8.4,-2.3,435,1,1,8,0,0,0.0,0.0,0.0,0.0,0.0
28786,2022-01-10,Spirit,SEA,LAS,17.4,15.7,2099,1,1,22,0,0,5.2,7.0,3.5,1.7,1.0
29812,2022-01-10,Frontier,DEN,MSP,-6.5,-3.0,443,1,1,17,0,0,0.0,0.0,0.0,0.0,0.0
30513,2022-01-10,Southwest,HNL,TPA,29.7,37.4,2420,1,1,5,0,0,8.9,7.4,5.9,7.4,1.0
31092,2022-01-10,Southwest,MIA,SEA,-1.3,-3.6,2639,1,1,4,0,0,0.0,0.0,0.0,0.0,0.0
31504,2022-01-10,American,MSP,SLC,-16.6,-10.3,1114,1,1,16,0,0,0.0,0.0,0.0,0.0,0.0
32185,2022-01-10,United,SEA,MSP,36.9,49.6,237,1,1,19,0,0,11.1,9.2,7.4,9.2,1.0
32953,2022-01-10,Allegiant,SAN,DCA,36.3,45.2,1431,1,1,17,0,0,10.9,12.7,7.3,5.4,1.0
32973,2022-01-10,JetBlue,ATL,EWR,12.3,14.7,2534,1,1,21,0,0,3.7,3.1,2.5,3.1,0.0
35574,2022-01-10,Delta,AUS,ATL,6.8,6.8,1899,1,1,17,0,0,2.0,1.7,1.4,1.7,0.0
35821,2022-01-10,Hawaiian,MCO,SEA,3.1,16.4,401,1,1,18,0,0,0.9,0.8,0.6,0.8,1.0
36120,2022-01-10,Spirit,SAN,AUS,8.0,5.0,1500,1,1,16,0,0,2.4,3.2,1.6,0.8,0.0
36451,2022-01-10,Southwest,BNA,BOS,23.2,22.7,1769,1,1,11,0,0,7.0,5.8,4.6,5.8,1.0
36751,2022-01-10,United,LAX,HNL,-6.7,3.0,1954,1,1,8,0,0,0.0,0.0,0.0,0.0,0.0
36790,2022-01-10,American,AUS,DEN,-2.7,-21.9,407,1,1,16,0,0,0.0,0.0,0.0,0.0,0.0
37119,2022-01-10,Southwest,MDW,LAX,27.4,43.3,765,1,1,8,0,0,8.2,6.8,5.5,6.8,1.0
39775,2022-01-10,Southwest,SLC,MSP,12.1,10.9,1845,1,1,18,0,0,3.6,3.0,2.4,3.0,0.0
41170,2022-01-10,Southwest,IAH,MSP,,,2227,1,1,13,1,0,0.0,0.0,0.0,0.0,
42598,2022-01-10,American,IAH,PDX,0.9,-0.3,871,1,1,11,0,0,0.3,0.2,0.2,0.2,0.0
43771,2022-01-10,American,EWR,PHX,6.6,-6.0,1128,1,1,17,0,0,2.0,1.6,1.3,1.6,0.0
43811,2022-01-10,Southwest,SFO,HNL,59.6,60.3,2435,1,1,12,0,0,17.9,14.9,11.9,14.9,1.0
45122,2022-01-10,United,CLT,PDX,4.6,9.0,1963,1,1,7,0,0,1.4,1.2,0.9,1.1,0.0
45722,2022-01-10,Alaska,DEN,STL,24.3,15.5,2410,1,1,17,0,0,7.3,6.1,4.9,6.1,1.0
45794,2022-01-10,Southwest,ORD,FLL,67.8,70.4,771,1,1,8,0,0,20.3,17.0,13.6,16.9,1.0
46074,2022-01-10,United,BOS,MDW,-0.1,-4.2,2692,1,1,12,0,0,0.0,0.0,0.0,0.0,0.0
48992,2022-01-10,Frontier,HNL,MCO,-2.5,6.6,343,1,1,17,0,0,0.0,0.0,0.0,0.0,0.0
828,2022-01-11,Southwest,ORD,TPA,26.8,15.8,2634,2,1,17,0,0,8.0,6.7,5.4,6.7,1.0
1025,2022-01-11,United,AUS,STL,16.7,20.9,2420,2,1,16,0,0,5.0,4.2,3.3,4.2,1.0
1153,2022-01-11,Delta,SAN,MCO,18.3,24.6,1658,2,1,10,0,0,5.5,4.6,3.7,4.6,1.0
1346,2022-01-11,Alaska,SLC,EWR,4.1,12.9,633,2,1,10,0,0,1.2,1.0,0.8,1.0,0.0
3759,2022-01-11,Delta,MCO,ATL,6.6,-2.7,584,2,1,14,0,0,2.0,1.6,1.3,1.6,0.0
5458,2022-01-11,Southwest,MSP,ORD,4.4,-13.1,421,2,1,8,0,0,1.3,1.1,0.9,1.1,0.0
6904,2022-01-11,Allegiant,BWI,SAN,15.4,13.0,1109,2,1,17,0,0,4.6,5.4,3.1,2.3,0.0
7502,2022-01-11,Allegiant,BWI,MSP,-13.8,-11.0,369,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0
8948,2022-01-11,Southwest,STL,MDW,31.2,31.4,2580,2,1,20,0,0,9.4,7.8,6.2,7.8,1.0
9549,2022-01-11,Southwest,DTW,BNA,25.3,33.0,1246,2,1,22,0,0,7.6,6.3,5.1,6.3,1.0
9818,2022-01-11,Spirit,DTW,BNA,10.5,4.2,1246,2,1,6,0,0,3.2,4.2,2.1,1.0,0.0
